target_id	length	eff_length	est_counts	tpm
NM_001305288.1	1667	1568	0	0
NM_001305289.1	2178	2079	0	0
NM_001305290.1	963	864	199	207.077
NM_001305291.1	722	623	1	1.44312
NM_001305292.1	2315	2216	4	1.62286
NM_001305293.1	2561	2462	332	121.239
NM_001305294.1	435	336	2	5.35158
NM_001305295.1	3641	3542	157	39.8513
NM_001305296.1	1113	1014	438	388.354
NM_001305297.1	2361	2262	41	16.2961
NM_001305298.1	681	582	22.0659	34.0872
NM_001305299.1	1313	1214	8.39274	6.21551
NM_001305300.1	2361	2262	4	1.58986
NM_001305301.1	5652	5553	62.286	10.0845
NM_001305302.1	1626	1527	15	8.83169
NM_001305303.1	1254	1155	19	14.7898
NM_001305304.1	774	675	0	0
NM_001305305.1	3436	3337	122.866	33.1031
NM_001305306.1	1631	1532	5	2.93429
NM_001305307.1	543	444	0	0
NM_001305308.1	1760	1661	2	1.08256
NM_001305309.1	1685	1586	2	1.13375
NM_001305310.1	833	734	32	39.1963
NM_001305311.1	1912	1813	4	1.9836
NM_001305312.1	3517	3418	51.2967	13.493
NM_001305313.2	1779	1680	834.997	446.856
NM_001305314.1	524	425	1641	3471.45
NM_001305315.1	1100	1001	37	33.2322
NM_001305316.1	3845	3746	4	0.960028
NM_001305317.1	1655	1556	23	13.2895
NM_001305318.1	772	673	2557	3415.92
NM_001305319.1	2422	2323	10	3.87028
NM_001305320.1	1257	1158	8	6.21117
NM_001305321.1	2333	2234	0	0
NM_001305322.1	1955	1856	25.7684	12.4825
NM_001305323.1	1697	1598	0	0
NM_001305324.1	4857	4758	2.06621	0.390429
NM_001305325.1	1260	1161	153.774	119.081
NM_001305326.1	2144	2045	3	1.31892
NM_001305327.1	1474	1375	0	0
NM_001305328.1	1420	1321	112	76.2267
NM_001305329.1	3088	2989	0	0
NM_001305330.1	1983	1884	14	6.68096
NM_001305331.1	1416	1317	0	0
NM_001305332.1	2647	2548	177	62.4548
NM_001305333.1	1727	1628	1637	904.036
NM_001305334.1	1170	1071	1	0.839464
NM_001305335.1	1420	1321	413	281.086
NM_001305336.1	1301	1202	7	5.23583
NM_001305337.1	3182	3083	201	58.6157
NM_001305338.1	561	462	772	1502.34
NM_001305339.1	1063	964	10	9.32641
NM_001305340.1	1914	1815	243	120.371
NM_001305341.1	3018	2919	9.10866	2.80551
NM_001305342.1	1568	1469	15	9.18039
NM_001305343.1	381	282	1367	4358.24
NM_001305344.1	1713	1614	16	8.91268
NM_001305345.1	478	379	6.8718	16.3013
NM_001305346.1	794	695	0	0
NM_001305347.1	529	430	0	0
NM_001305348.1	5074	4975	1	0.180717
NM_001305349.1	2016	1917	5.36121	2.51439
NM_001305350.1	1904	1805	1.13394	0.564812
NM_001305351.1	1392	1293	2	1.39067
NM_001305352.1	874	775	2162	2508.1
NM_001305353.1	1804	1705	1	0.527312
NM_001305354.1	2065	1966	52.3624	23.9457
NM_001305355.1	2154	2055	741.163	324.26
NM_001305356.1	5728	5629	93.9853	15.0114
NM_001305358.1	1594	1495	39	23.4539
NM_001305359.1	1918	1819	2.27995	1.1269
NM_001305360.1	1214	1115	0	0
NM_001305361.1	987	888	9	9.11216
NM_001305362.1	2744	2645	745	253.234
NM_001305363.1	1608	1509	982	585.078
NM_001305364.1	1404	1305	0	0
NM_001305365.1	1546	1447	35	21.7466
NM_001305367.1	523	424	614.349	1302.69
NM_001305368.2	1716	1617	8.7852	4.88465
NM_001305369.2	583	484	2397	4452.61
NM_001305370.1	1788	1689	33.9493	18.0714
NM_001305371.1	1531	1432	2.25537	1.41601
NM_001305372.1	792	693	469	608.459
NM_001305373.1	1593	1494	215.249	129.533
NM_001305375.1	527	428	55	115.534
NM_001305376.1	674	575	392.895	614.328
NM_001305377.1	3063	2964	65.3697	19.8285
NM_001305378.1	3255	3156	18.7464	5.34039
NM_001305379.1	5926	5827	0	0
NM_001305380.1	2571	2472	9.88575	3.59545
NM_001305381.2	1961	1862	23	11.1055
NM_001308835.1	2208	2109	12	5.1156
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	57	38.8233
NM_001308844.1	1404	1305	0	0
NM_001308845.1	1170	1071	1	0.839464
NM_001308852.1	818	719	0	0
NM_001308854.1	2445	2346	1.13619	0.435426
NM_001308855.1	1515	1416	10.085	6.40331
NM_001308857.1	1022	923	20	19.4814
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	24	34.6907
NM_001308865.1	1958	1859	0	0
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	0	0
NM_001308872.1	2265	2166	21	8.71671
NM_001308876.1	1452	1353	158	104.991
NM_001308878.1	2290	2191	32.2006	13.2133
NM_001308879.1	2688	2589	74	25.6975
NM_001308882.2	1264	1165	91	70.2275
NM_001308885.1	1854	1755	0	0
NM_001308886.1	3234	3135	209	59.9377
NM_001308888.2	637	538	275.311	460.08
NM_001308889.1	1663	1564	320	183.952
NM_001308892.1	549	450	1	1.99792
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	13.0902	5.36414
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	40	25.0436
NM_001308906.2	2136	2037	0.060962	0.0269066
NM_001308908.1	908	809	1	1.11133
NM_001308909.1	1836	1737	42	21.7391
NM_001308913.1	2259	2160	8406.28	3498.98
NM_001308915.1	1541	1442	3	1.87046
NM_001308918.1	965	866	0	0
NM_001308924.1	3079	2980	963	290.537
NM_001319969.1	1722	1623	17	9.41721
NM_001319970.1	1068	969	55	51.0306
NM_001367274.1	1042	943	0.00215606	0.00205561
NM_001367275.1	1033	934	40.4354	38.9231
NM_001367293.1	2261	2162	15.5327	6.45928
NM_001367294.1	2136	2037	476.003	210.092
NM_001367295.1	2230	2131	0	0
NM_001367296.1	2105	2006	96.1952	43.1136
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	0	0
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.119556	0.0203077
XM_011413590.3	5222	5123	42.4941	7.45755
XM_011413596.3	1119	1020	0	0
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	6	1.8512
XM_011413623.3	1877	1778	31	15.6755
XM_011413624.3	2409	2310	26	10.1194
XM_011413626.3	5017	4918	2	0.365623
XM_011413629.3	3564	3465	0	0
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	1	0.573384
XM_011413636.3	1087	988	17	15.4698
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0	0
XM_011413649.3	806	707	1434	1823.57
XM_011413651.3	3224	3125	24	6.90483
XM_011413652.3	3776	3677	63.6745	15.5691
XM_011413653.3	3811	3712	0.00382521	0.000926486
XM_011413654.3	3795	3696	0.321689	0.0782521
XM_011413655.3	2831	2732	0	0
XM_011413656.3	5026	4927	23.7892	4.34099
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	2.50222	0.472917
XM_011413662.3	1889	1790	6	3.01363
XM_011413664.3	2379	2280	6.04291	2.38289
XM_011413665.3	2523	2424	60	22.2541
XM_011413666.3	2845	2746	26.6301	8.71895
XM_011413667.3	2122	2023	0	0
XM_011413668.3	2028	1929	0	0
XM_011413669.3	1984	1885	0	0
XM_011413671.3	2089	1990	0	0
XM_011413672.3	2083	1984	0	0
