target_id	length	eff_length	est_counts	tpm
NM_001305288.1	1667	1568	0	0
NM_001305289.1	2178	2079	0	0
NM_001305290.1	963	864	138	161.601
NM_001305291.1	722	623	0	0
NM_001305292.1	2315	2216	7	3.19601
NM_001305293.1	2561	2462	171	70.2729
NM_001305294.1	435	336	2	6.02241
NM_001305295.1	3641	3542	332	94.8351
NM_001305296.1	1113	1014	353	352.222
NM_001305297.1	2361	2262	14	6.26203
NM_001305298.1	681	582	24.0106	41.7407
NM_001305299.1	1313	1214	20.551	17.1275
NM_001305300.1	2361	2262	8	3.5783
NM_001305301.1	5652	5553	201.046	36.6309
NM_001305302.1	1626	1527	4	2.65033
NM_001305303.1	1254	1155	9	7.88388
NM_001305304.1	774	675	0	0
NM_001305305.1	3436	3337	42.7165	12.9515
NM_001305306.1	1631	1532	0	0
NM_001305307.1	543	444	0	0
NM_001305308.1	1760	1661	1	0.60913
NM_001305309.1	1685	1586	18	11.4828
NM_001305310.1	833	734	111	153.005
NM_001305311.1	1912	1813	0	0
NM_001305312.1	3517	3418	28	8.28831
NM_001305313.2	1779	1680	555.626	334.621
NM_001305314.1	524	425	989	2354.44
NM_001305315.1	1100	1001	28	28.3011
NM_001305316.1	3845	3746	10	2.70092
NM_001305317.1	1655	1556	21	13.6549
NM_001305318.1	772	673	3061	4601.8
NM_001305319.1	2422	2323	85	37.0211
NM_001305320.1	1257	1158	4	3.49487
NM_001305321.1	2333	2234	1	0.452894
NM_001305322.1	1955	1856	10.4232	5.68202
NM_001305323.1	1697	1598	22	13.9292
NM_001305324.1	4857	4758	2.05812	0.437648
NM_001305325.1	1260	1161	9.78126	8.52398
NM_001305326.1	2144	2045	6	2.9685
NM_001305327.1	1474	1375	0	0
NM_001305328.1	1420	1321	73	55.9113
NM_001305329.1	3088	2989	0	0
NM_001305330.1	1983	1884	15	8.05546
NM_001305331.1	1416	1317	0	0
NM_001305332.1	2647	2548	113.069	44.8977
NM_001305333.1	1727	1628	1360	845.209
NM_001305334.1	1170	1071	0	0
NM_001305335.1	1420	1321	65	49.7841
NM_001305336.1	1301	1202	21	17.6764
NM_001305337.1	3182	3083	141	46.2728
NM_001305338.1	561	462	1636	3582.79
NM_001305339.1	1063	964	93.0494	97.6599
NM_001305340.1	1914	1815	151	84.1744
NM_001305341.1	3018	2919	21.6863	7.51677
NM_001305342.1	1568	1469	12	8.26493
NM_001305343.1	381	282	1150	4125.99
NM_001305344.1	1713	1614	4	2.50747
NM_001305345.1	478	379	15.8085	42.2019
NM_001305346.1	794	695	162.381	236.391
NM_001305347.1	529	430	0	0
NM_001305348.1	5074	4975	0	0
NM_001305349.1	2016	1917	5.41704	2.85903
NM_001305350.1	1904	1805	0	0
NM_001305351.1	1392	1293	1	0.782494
NM_001305352.1	874	775	1687	2202.38
NM_001305353.1	1804	1705	0	0
NM_001305354.1	2065	1966	6.75274	3.47517
NM_001305355.1	2154	2055	1299.09	639.598
NM_001305356.1	5728	5629	129	23.1867
NM_001305358.1	1594	1495	22	14.8889
NM_001305359.1	1918	1819	2.86343	1.5927
NM_001305360.1	1214	1115	0	0
NM_001305361.1	987	888	3	3.41813
NM_001305362.1	2744	2645	469	179.402
NM_001305363.1	1608	1509	17	11.3983
NM_001305364.1	1404	1305	1	0.775299
NM_001305365.1	1546	1447	65	45.449
NM_001305367.1	523	424	368.827	880.109
NM_001305368.2	1716	1617	9.80953	6.13787
NM_001305369.2	583	484	1396	2918.23
NM_001305370.1	1788	1689	7.39691	4.43099
NM_001305371.1	1531	1432	4.20668	2.97219
NM_001305372.1	792	693	311	454.053
NM_001305373.1	1593	1494	4649	3148.39
NM_001305375.1	527	428	3	7.09181
NM_001305376.1	674	575	294.411	518.043
NM_001305377.1	3063	2964	46.1925	15.7679
NM_001305378.1	3255	3156	12.4151	3.98008
NM_001305379.1	5926	5827	42.2682	7.33919
NM_001305380.1	2571	2472	11.5985	4.74715
NM_001305381.2	1961	1862	63.7903	34.6621
NM_001308835.1	2208	2109	6	2.87842
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	149	114.207
NM_001308844.1	1404	1305	3	2.3259
NM_001308845.1	1170	1071	0	0
NM_001308852.1	818	719	2	2.81437
NM_001308854.1	2445	2346	0	0
NM_001308855.1	1515	1416	3	2.14357
NM_001308857.1	1022	923	14	15.3464
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	18	29.2794
NM_001308865.1	1958	1859	0	0
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	5	2.92249
NM_001308872.1	2265	2166	111	51.8495
NM_001308876.1	1452	1353	124	92.7265
NM_001308878.1	2290	2191	0	0
NM_001308879.1	2688	2589	83	32.4359
NM_001308882.2	1264	1165	93	80.7675
NM_001308885.1	1854	1755	0	0
NM_001308886.1	3234	3135	162	52.2826
NM_001308888.2	637	538	47.8095	89.9107
NM_001308889.1	1663	1564	1266	818.986
NM_001308892.1	549	450	7	15.7386
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	4.77015	2.19976
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	3	2.11372
NM_001308906.2	2136	2037	1.42743e-05	7.08993e-06
NM_001308908.1	908	809	1	1.25064
NM_001308909.1	1836	1737	65	37.8611
NM_001308913.1	2259	2160	2	0.93682
NM_001308915.1	1541	1442	2125	1490.99
NM_001308918.1	965	866	0	0
NM_001308924.1	3079	2980	3	1.01856
NM_001319969.1	1722	1623	74	46.131
NM_001319970.1	1068	969	96	100.237
NM_001367274.1	1042	943	0.000107664	0.000115515
NM_001367275.1	1033	934	1.99989	2.1664
NM_001367293.1	2261	2162	0.154577	0.0723384
NM_001367294.1	2136	2037	684.521	339.997
NM_001367295.1	2230	2131	115.347	54.7647
NM_001367296.1	2105	2006	0	0
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	0	0
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.168018	0.0321169
XM_011413590.3	5222	5123	45.444	8.97494
XM_011413596.3	1119	1020	0	0
XM_011413597.3	2536	2437	1	0.415168
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	10	3.47208
XM_011413623.3	1877	1778	4	2.27619
XM_011413624.3	2409	2310	26	11.3878
XM_011413626.3	5017	4918	0.0304765	0.00626984
XM_011413629.3	3564	3465	0	0
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	1	0.645258
XM_011413636.3	1087	988	25	25.6013
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	16.9998	9.58741
XM_011413649.3	806	707	827	1183.49
XM_011413651.3	3224	3125	8	2.59012
XM_011413652.3	3776	3677	1.98977	0.547507
XM_011413653.3	3811	3712	0.000120672	3.28912e-05
XM_011413654.3	3795	3696	0.0101045	0.00276605
XM_011413655.3	2831	2732	1	0.370339
XM_011413656.3	5026	4927	7.02388	1.44236
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	1.42762	0.29508
XM_011413659.3	4990	4891	3.30006	0.682659
XM_011413660.3	4856	4757	29.51	6.27648
XM_011413662.3	1889	1790	9	5.08709
XM_011413664.3	2379	2280	2.01943	0.896136
XM_011413665.3	2523	2424	23	9.60008
XM_011413666.3	2845	2746	28.4383	10.4781
XM_011413667.3	2122	2023	3.2989e-08	1.64988e-08
XM_011413668.3	2028	1929	0	0
