target_id	length	eff_length	est_counts	tpm
NM_001305288.1	1667	1568	0	0
NM_001305289.1	2178	2079	3	1.55903
NM_001305290.1	963	864	151	188.821
NM_001305291.1	722	623	0	0
NM_001305292.1	2315	2216	0	0
NM_001305293.1	2561	2462	211	92.5939
NM_001305294.1	435	336	3	9.6465
NM_001305295.1	3641	3542	212	64.6659
NM_001305296.1	1113	1014	385	410.214
NM_001305297.1	2361	2262	2	0.955268
NM_001305298.1	681	582	20.4721	38.0038
NM_001305299.1	1313	1214	5.12553	4.5615
NM_001305300.1	2361	2262	8	3.82107
NM_001305301.1	5652	5553	131.068	25.501
NM_001305302.1	1626	1527	6	4.24522
NM_001305303.1	1254	1155	6	5.61251
NM_001305304.1	774	675	0	0
NM_001305305.1	3436	3337	89.5781	29.0024
NM_001305306.1	1631	1532	1	0.705227
NM_001305307.1	543	444	0	0
NM_001305308.1	1760	1661	1	0.650457
NM_001305309.1	1685	1586	2	1.36243
NM_001305310.1	833	734	46	67.7095
NM_001305311.1	1912	1813	3	1.78777
NM_001305312.1	3517	3418	71.0009	22.4429
NM_001305313.2	1779	1680	901.907	580.016
NM_001305314.1	524	425	1183	3007.35
NM_001305315.1	1100	1001	16	17.2693
NM_001305316.1	3845	3746	3	0.86525
NM_001305317.1	1655	1556	38	26.3853
NM_001305318.1	772	673	2645	4246.18
NM_001305319.1	2422	2323	19	8.83675
NM_001305320.1	1257	1158	8	7.46396
NM_001305321.1	2333	2234	0	0
NM_001305322.1	1955	1856	10.1392	5.90222
NM_001305323.1	1697	1598	0	0
NM_001305324.1	4857	4758	0	0
NM_001305325.1	1260	1161	244.969	227.964
NM_001305326.1	2144	2045	5	2.64159
NM_001305327.1	1474	1375	0	0
NM_001305328.1	1420	1321	97	79.3335
NM_001305329.1	3088	2989	8.1366	2.94107
NM_001305330.1	1983	1884	11	6.30812
NM_001305331.1	1416	1317	0	0
NM_001305332.1	2647	2548	262	111.094
NM_001305333.1	1727	1628	1027	681.56
NM_001305334.1	1170	1071	2	2.01757
NM_001305335.1	1420	1321	89	72.7906
NM_001305336.1	1301	1202	6	5.39305
NM_001305337.1	3182	3083	152	53.267
NM_001305338.1	561	462	215	502.787
NM_001305339.1	1063	964	6	6.72453
NM_001305340.1	1914	1815	187	111.315
NM_001305341.1	3018	2919	2.43309	0.90056
NM_001305342.1	1568	1469	13	9.56114
NM_001305343.1	381	282	1003	3842.73
NM_001305344.1	1713	1614	10	6.69398
NM_001305345.1	478	379	3.02616	8.62662
NM_001305346.1	794	695	0	0
NM_001305347.1	529	430	0	0
NM_001305348.1	5074	4975	2	0.434335
NM_001305349.1	2016	1917	4.55917	2.56952
NM_001305350.1	1904	1805	2.14261	1.28249
NM_001305351.1	1392	1293	2.21412	1.85008
NM_001305352.1	874	775	1593	2220.76
NM_001305353.1	1804	1705	7	4.43569
NM_001305354.1	2065	1966	21.5735	11.8557
NM_001305355.1	2154	2055	1856.61	976.104
NM_001305356.1	5728	5629	112.928	21.6749
NM_001305358.1	1594	1495	43	31.0753
NM_001305359.1	1918	1819	9.34801	5.55232
NM_001305360.1	1214	1115	0	0
NM_001305361.1	987	888	5	6.08338
NM_001305362.1	2744	2645	667	272.451
NM_001305363.1	1608	1509	589	421.71
NM_001305364.1	1404	1305	1	0.827899
NM_001305365.1	1546	1447	34	25.3862
NM_001305367.1	523	424	435.427	1109.53
NM_001305368.2	1716	1617	7.46145	4.98541
NM_001305369.2	583	484	1618	3611.78
NM_001305370.1	1788	1689	49.8864	31.911
NM_001305371.1	1531	1432	4.65564	3.51256
NM_001305372.1	792	693	365	569.046
NM_001305373.1	1593	1494	108.138	78.2018
NM_001305375.1	527	428	40.9812	103.45
NM_001305376.1	674	575	289.475	543.914
NM_001305377.1	3063	2964	77.9071	28.3979
NM_001305378.1	3255	3156	27.1514	9.29488
NM_001305379.1	5926	5827	24.475	4.538
NM_001305380.1	2571	2472	13.3689	5.843
NM_001305381.2	1961	1862	44.8755	26.0386
NM_001308835.1	2208	2109	24.9234	12.7679
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	125	102.311
NM_001308844.1	1404	1305	1	0.827899
NM_001308845.1	1170	1071	0	0
NM_001308852.1	818	719	1.52451	2.29082
NM_001308854.1	2445	2346	0	0
NM_001308855.1	1515	1416	2.01895	1.54046
NM_001308857.1	1022	923	16	18.7286
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	33	57.3207
NM_001308865.1	1958	1859	3	1.74353
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	2	1.24831
NM_001308872.1	2265	2166	88	43.8947
NM_001308876.1	1452	1353	179	142.937
NM_001308878.1	2290	2191	27.601	13.6104
NM_001308879.1	2688	2589	102	42.5653
NM_001308882.2	1264	1165	31	28.7491
NM_001308885.1	1854	1755	0	0
NM_001308886.1	3234	3135	211.947	73.0428
NM_001308888.2	637	538	229.672	461.226
NM_001308889.1	1663	1564	440	303.951
NM_001308892.1	549	450	11	26.41
NM_001308896.1	1002	903	1.02017	1.22059
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	5.39399	2.6562
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	43	32.3521
NM_001308906.2	2136	2037	0.00420248	0.00222896
NM_001308908.1	908	809	0	0
NM_001308909.1	1836	1737	22	13.6839
NM_001308913.1	2259	2160	4.84543	2.42363
NM_001308915.1	1541	1442	1	0.749243
NM_001308918.1	965	866	2.77502	3.46207
NM_001308924.1	3079	2980	7	2.53787
NM_001319969.1	1722	1623	23	15.3108
NM_001319970.1	1068	969	67	74.7032
NM_001367274.1	1042	943	0.000220513	0.000252645
NM_001367275.1	1033	934	5.05822	5.85112
NM_001367293.1	2261	2162	77.0149	38.4864
NM_001367294.1	2136	2037	457.685	242.752
NM_001367295.1	2230	2131	0	0
NM_001367296.1	2105	2006	60.5409	32.6066
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	0	0
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.124493	0.0254115
XM_011413590.3	5222	5123	26.9819	5.69031
XM_011413596.3	1119	1020	2	2.11845
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	16	5.93224
XM_011413623.3	1877	1778	33	20.0526
XM_011413624.3	2409	2310	12	5.61251
XM_011413626.3	5017	4918	0	0
XM_011413629.3	3564	3465	0	0
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	0.937747	0.646141
XM_011413636.3	1087	988	22	24.0577
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0	0
XM_011413649.3	806	707	1193	1823.09
XM_011413651.3	3224	3125	20	6.91461
XM_011413652.3	3776	3677	28.8677	8.48216
XM_011413653.3	3811	3712	0.00142135	0.000413695
XM_011413654.3	3795	3696	0.130881	0.038259
XM_011413655.3	2831	2732	1.72798	0.683356
XM_011413656.3	5026	4927	5.32455	1.16758
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	8.49124	1.92853
XM_011413662.3	1889	1790	8	4.82864
XM_011413664.3	2379	2280	3	1.42159
XM_011413665.3	2523	2424	24	10.6971
XM_011413666.3	2845	2746	15.2415	5.99674
XM_011413667.3	2122	2023	1.17613e-08	6.28128e-09
XM_011413668.3	2028	1929	0	0
XM_011413669.3	1984	1885	5.28962	3.0318
XM_011413671.3	2089	1990	0.353977	0.192181
XM_011413672.3	2083	1984	8.3564	4.55057
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	8.56622	2.07372
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	17.4338	4.77818
XM_011413680.3	2785	2686	6	2.41342
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	3.99999	2.51111
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	1	2.03084
XM_011413697.3	1818	1719	20	12.5702
XM_011413700.3	4553	4454	3.55708	0.862843
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	276	188.491
XM_011413705.3	3383	3284	10	3.28992
XM_011413706.3	4541	4442	59.9543	14.5824
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	32	57.6218
XM_011413713.3	723	624	3	5.19427
XM_011413714.3	3472	3373	4	1.28124
XM_011413715.3	4558	4459	1.09884	0.266246
XM_011413717.3	3099	3000	3	1.08041
XM_011413718.3	4729	4630	2.43465e-05	5.68124e-06
XM_011413719.3	4696	4597	0.043544	0.0102339
XM_011413720.3	4665	4566	51.9564	12.2939
XM_011413721.3	4774	4675	0	0
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	0	0
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	5	3.79357
XM_011413732.3	4278	4179	347.565	89.857
XM_011413733.3	2435	2336	136.852	63.2947
XM_011413734.3	3490	3391	6.56041	2.09022
XM_011413735.3	1477	1378	5.541	4.34437
XM_011413737.3	2520	2421	21.3363	9.52163
