target_id	length	eff_length	est_counts	tpm
NM_001305288.1	1667	1568	0	0
NM_001305289.1	2178	2079	0	0
NM_001305290.1	963	864	150	156.76
NM_001305291.1	722	623	0	0
NM_001305292.1	2315	2216	1	0.407462
NM_001305293.1	2561	2462	234	85.8192
NM_001305294.1	435	336	1	2.68731
NM_001305295.1	3641	3542	168	42.827
NM_001305296.1	1113	1014	383	341.049
NM_001305297.1	2361	2262	63	25.1481
NM_001305298.1	681	582	11.6798	18.1205
NM_001305299.1	1313	1214	0	0
NM_001305300.1	2361	2262	8	3.1934
NM_001305301.1	5652	5553	91.1059	14.8141
NM_001305302.1	1626	1527	7	4.13919
NM_001305303.1	1254	1155	4	3.12705
NM_001305304.1	774	675	0	0
NM_001305305.1	3436	3337	17.146	4.6394
NM_001305306.1	1631	1532	1	0.589383
NM_001305307.1	543	444	1.41937	2.88648
NM_001305308.1	1760	1661	1.02832	0.559007
NM_001305309.1	1685	1586	2	1.13863
NM_001305310.1	833	734	87	107.024
NM_001305311.1	1912	1813	0	0
NM_001305312.1	3517	3418	51.5915	13.629
NM_001305313.2	1779	1680	575.735	309.435
NM_001305314.1	524	425	1373	2917.01
NM_001305315.1	1100	1001	121.428	109.532
NM_001305316.1	3845	3746	5	1.2052
NM_001305317.1	1655	1556	21	12.1861
NM_001305318.1	772	673	2201	2952.99
NM_001305319.1	2422	2323	15	5.8304
NM_001305320.1	1257	1158	4	3.11895
NM_001305321.1	2333	2234	0	0
NM_001305322.1	1955	1856	25.5531	12.4314
NM_001305323.1	1697	1598	0	0
NM_001305324.1	4857	4758	3.60106	0.683379
NM_001305325.1	1260	1161	626.84	487.507
NM_001305326.1	2144	2045	2	0.883066
NM_001305327.1	1474	1375	1	0.65668
NM_001305328.1	1420	1321	106	72.4535
NM_001305329.1	3088	2989	1.19538	0.361108
NM_001305330.1	1983	1884	45	21.5669
NM_001305331.1	1416	1317	0	0
NM_001305332.1	2647	2548	168	59.5342
NM_001305333.1	1727	1628	316	175.263
NM_001305334.1	1170	1071	1	0.843076
NM_001305335.1	1420	1321	79	53.9984
NM_001305336.1	1301	1202	19	14.2727
NM_001305337.1	3182	3083	159	46.5672
NM_001305338.1	561	462	585	1143.33
NM_001305339.1	1063	964	48.0056	44.9647
NM_001305340.1	1914	1815	114	56.7133
NM_001305341.1	3018	2919	11.4368	3.53775
NM_001305342.1	1568	1469	10	6.1466
NM_001305343.1	381	282	1385	4434.63
NM_001305344.1	1713	1614	9	5.03495
NM_001305345.1	478	379	184.777	440.215
NM_001305346.1	794	695	212.631	276.248
NM_001305347.1	529	430	0	0
NM_001305348.1	5074	4975	0	0
NM_001305349.1	2016	1917	2.23065	1.05067
NM_001305350.1	1904	1805	2	1.00048
NM_001305351.1	1392	1293	3.97591	2.77648
NM_001305352.1	874	775	2146	2500.26
NM_001305353.1	1804	1705	1	0.529581
NM_001305354.1	2065	1966	30.7015	14.1004
NM_001305355.1	2154	2055	318.348	139.877
NM_001305356.1	5728	5629	90.1462	14.4601
NM_001305358.1	1594	1495	27	16.3072
NM_001305359.1	1918	1819	6.08569	3.02088
NM_001305360.1	1214	1115	0	0
NM_001305361.1	987	888	30	30.5046
NM_001305362.1	2744	2645	199	67.9335
NM_001305363.1	1608	1509	890	532.546
NM_001305364.1	1404	1305	4	2.76762
NM_001305365.1	1546	1447	34	21.2162
NM_001305367.1	523	424	233.006	496.201
NM_001305368.2	1716	1617	6.33025	3.53482
NM_001305369.2	583	484	2216	4134.1
NM_001305370.1	1788	1689	40.7817	21.8018
NM_001305371.1	1531	1432	1	0.630541
NM_001305372.1	792	693	258	336.158
NM_001305373.1	1593	1494	266	160.764
NM_001305375.1	527	428	52	109.702
NM_001305376.1	674	575	253.771	398.502
NM_001305377.1	3063	2964	59.68	18.1805
NM_001305378.1	3255	3156	2.73363	0.782094
NM_001305379.1	5926	5827	24.829	3.84743
NM_001305380.1	2571	2472	13.3922	4.8917
NM_001305381.2	1961	1862	41.7286	20.2353
NM_001308835.1	2208	2109	8	3.42507
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	92	62.9318
NM_001308844.1	1404	1305	1	0.691904
NM_001308845.1	1170	1071	1	0.843076
NM_001308852.1	818	719	0	0
NM_001308854.1	2445	2346	1.32512	0.510018
NM_001308855.1	1515	1416	4	2.55066
NM_001308857.1	1022	923	14	13.6957
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	8	11.6133
NM_001308865.1	1958	1859	1	0.48571
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	0	0
NM_001308872.1	2265	2166	34	14.1735
NM_001308876.1	1452	1353	157	104.775
NM_001308878.1	2290	2191	33.6261	13.8577
NM_001308879.1	2688	2589	42	14.6478
NM_001308882.2	1264	1165	260	201.513
NM_001308885.1	1854	1755	0	0
NM_001308886.1	3234	3135	279	80.3569
NM_001308888.2	637	538	77.1221	129.435
NM_001308889.1	1663	1564	776.698	448.407
NM_001308892.1	549	450	5	10.0326
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	3.16066	1.30076
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	37	23.265
NM_001308906.2	2136	2037	22.768	10.0923
NM_001308908.1	908	809	0	0
NM_001308909.1	1836	1737	31	16.1146
NM_001308913.1	2259	2160	7.79096	3.25682
NM_001308915.1	1541	1442	9	5.63552
NM_001308918.1	965	866	5.34806	5.57615
NM_001308924.1	3079	2980	30	9.08995
NM_001319969.1	1722	1623	9	5.00703
NM_001319970.1	1068	969	42	39.1365
NM_001367274.1	1042	943	0.00075982	0.000727538
NM_001367275.1	1033	934	10.9992	10.6334
NM_001367293.1	2261	2162	92.6474	38.6931
NM_001367294.1	2136	2037	404.5	179.302
NM_001367295.1	2230	2131	48.9569	20.7437
NM_001367296.1	2105	2006	1.7561e-06	7.90453e-07
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	1	0.274282
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.122894	0.0209645
XM_011413590.3	5222	5123	43.5503	7.6758
XM_011413596.3	1119	1020	2	1.77046
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	4	1.23944
XM_011413623.3	1877	1778	49	24.884
XM_011413624.3	2409	2310	72	28.1434
XM_011413626.3	5017	4918	5	0.91799
XM_011413629.3	3564	3465	4.74008	1.23521
XM_011413631.3	1371	1272	2.05513	1.45885
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	1.20479	0.693777
XM_011413636.3	1087	988	25	22.8475
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0.999985	0.5033
XM_011413649.3	806	707	961	1227.33
XM_011413651.3	3224	3125	15	4.33409
XM_011413652.3	3776	3677	157.076	38.572
XM_011413653.3	3811	3712	0.0121867	0.00296438
XM_011413654.3	3795	3696	0.912042	0.222812
XM_011413655.3	2831	2732	0	0
XM_011413656.3	5026	4927	51.6875	9.47239
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	110.102	20.8986
XM_011413662.3	1889	1790	7	3.53103
XM_011413664.3	2379	2280	3.09862	1.22713
XM_011413665.3	2523	2424	24	8.93995
XM_011413666.3	2845	2746	59.5354	19.5763
XM_011413667.3	2122	2023	1.76918e-07	7.89645e-08
