target_id	length	eff_length	est_counts	tpm
NM_001305288.1	1667	1568	0	0
NM_001305289.1	2178	2079	5	1.93432
NM_001305290.1	963	864	256	238.308
NM_001305291.1	722	623	1	1.29099
NM_001305292.1	2315	2216	1	0.362947
NM_001305293.1	2561	2462	328	107.152
NM_001305294.1	435	336	1	2.39372
NM_001305295.1	3641	3542	235	53.362
NM_001305296.1	1113	1014	559	443.39
NM_001305297.1	2361	2262	7	2.48896
NM_001305298.1	681	582	23.1274	31.9606
NM_001305299.1	1313	1214	7.52203	4.98343
NM_001305300.1	2361	2262	8	2.84453
NM_001305301.1	5652	5553	107.148	15.5192
NM_001305302.1	1626	1527	8	4.2137
NM_001305303.1	1254	1155	13	9.05261
NM_001305304.1	774	675	0	0
NM_001305305.1	3436	3337	72.0268	17.36
NM_001305306.1	1631	1532	3	1.57498
NM_001305307.1	543	444	0	0
NM_001305308.1	1760	1661	2	0.96844
NM_001305309.1	1685	1586	1	0.507118
NM_001305310.1	833	734	34	37.2559
NM_001305311.1	1912	1813	4.70695	2.08811
NM_001305312.1	3517	3418	117.338	27.6109
NM_001305313.2	1779	1680	1388.62	664.791
NM_001305314.1	524	425	1956	3701.62
NM_001305315.1	1100	1001	13.2379	10.6365
NM_001305316.1	3845	3746	7	1.50294
NM_001305317.1	1655	1556	30	15.5069
NM_001305318.1	772	673	3554	4247.32
NM_001305319.1	2422	2323	9	3.11606
NM_001305320.1	1257	1158	12	8.33461
NM_001305321.1	2333	2234	0	0
NM_001305322.1	1955	1856	28.6676	12.423
NM_001305323.1	1697	1598	0	0
NM_001305324.1	4857	4758	0	0
NM_001305325.1	1260	1161	426.831	295.69
NM_001305326.1	2144	2045	0	0
NM_001305327.1	1474	1375	0	0
NM_001305328.1	1420	1321	134	81.5858
NM_001305329.1	3088	2989	0	0
NM_001305330.1	1983	1884	17	7.25739
NM_001305331.1	1416	1317	0	0
NM_001305332.1	2647	2548	189	59.6588
NM_001305333.1	1727	1628	1196	590.866
NM_001305334.1	1170	1071	1	0.750971
NM_001305335.1	1420	1321	167	101.678
NM_001305336.1	1301	1202	9	6.02214
NM_001305337.1	3182	3083	294	76.6984
NM_001305338.1	561	462	857	1491.94
NM_001305339.1	1063	964	19.1657	15.9904
NM_001305340.1	1914	1815	302	133.827
NM_001305341.1	3018	2919	7.92146	2.18265
NM_001305342.1	1568	1469	15	8.21262
NM_001305343.1	381	282	1742	4968.34
NM_001305344.1	1713	1614	15	7.47481
NM_001305345.1	478	379	6.06784	12.8768
NM_001305346.1	794	695	0	0
NM_001305347.1	529	430	0	0
NM_001305348.1	5074	4975	0	0
NM_001305349.1	2016	1917	5.28554	2.21758
NM_001305350.1	1904	1805	0	0
NM_001305351.1	1392	1293	4	2.48813
NM_001305352.1	874	775	2711	2813.46
NM_001305353.1	1804	1705	4	1.8869
NM_001305354.1	2065	1966	71.322	29.1778
NM_001305355.1	2154	2055	677.048	264.984
NM_001305356.1	5728	5629	133.9	19.1321
NM_001305358.1	1594	1495	49	26.3613
NM_001305359.1	1918	1819	8.02765	3.54951
NM_001305360.1	1214	1115	0	0
NM_001305361.1	987	888	15	13.586
NM_001305362.1	2744	2645	734	223.194
NM_001305363.1	1608	1509	1005	535.66
NM_001305364.1	1404	1305	0	0
NM_001305365.1	1546	1447	40	22.2333
NM_001305367.1	523	424	668.307	1267.72
NM_001305368.2	1716	1617	5.64422	2.80741
NM_001305369.2	583	484	3078	5114.88
NM_001305370.1	1788	1689	33.7979	16.0943
NM_001305371.1	1531	1432	4.19743	2.35751
NM_001305372.1	792	693	472	547.799
NM_001305373.1	1593	1494	234	125.973
NM_001305375.1	527	428	67	125.905
NM_001305376.1	674	575	964.148	1348.62
NM_001305377.1	3063	2964	107.762	29.2415
NM_001305378.1	3255	3156	11.191	2.85196
NM_001305379.1	5926	5827	33	4.55493
NM_001305380.1	2571	2472	15.0451	4.89506
NM_001305381.2	1961	1862	60.8704	26.2929
NM_001308835.1	2208	2109	29	11.0595
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	189	115.16
NM_001308844.1	1404	1305	2	1.23263
NM_001308845.1	1170	1071	1	0.750971
NM_001308852.1	818	719	0	0
NM_001308854.1	2445	2346	0	0
NM_001308855.1	1515	1416	2	1.136
NM_001308857.1	1022	923	24	20.9133
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	15	19.3961
NM_001308865.1	1958	1859	1	0.432646
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	0	0
NM_001308872.1	2265	2166	50	18.5662
NM_001308876.1	1452	1353	173	102.84
NM_001308878.1	2290	2191	44.8949	16.4804
NM_001308879.1	2688	2589	102	31.687
NM_001308882.2	1264	1165	40	27.6151
NM_001308885.1	1854	1755	0	0
NM_001308886.1	3234	3135	228	58.4938
NM_001308888.2	637	538	740.762	1107.41
NM_001308889.1	1663	1564	469.573	241.479
NM_001308892.1	549	450	3	5.36193
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	0.0340303	0.012475
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	45	25.2041
NM_001308906.2	2136	2037	6.24977	2.46766
NM_001308908.1	908	809	0	0
NM_001308909.1	1836	1737	41	18.9844
NM_001308913.1	2259	2160	5549.57	2066.42
NM_001308915.1	1541	1442	15	8.3664
NM_001308918.1	965	866	3.98677	3.70268
NM_001308924.1	3079	2980	383	103.37
NM_001319969.1	1722	1623	24	11.8934
NM_001319970.1	1068	969	66	54.7813
NM_001367274.1	1042	943	0.000709151	0.000604839
NM_001367275.1	1033	934	19.8959	17.1328
NM_001367293.1	2261	2162	119.406	44.4203
NM_001367294.1	2136	2037	506.994	200.182
NM_001367295.1	2230	2131	0	0
NM_001367296.1	2105	2006	84.7577	33.9829
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	0	0
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.116638	0.0177236
XM_011413590.3	5222	5123	33.1554	5.20525
XM_011413596.3	1119	1020	0	0
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	16	4.41614
XM_011413623.3	1877	1778	55	24.8796
XM_011413624.3	2409	2310	12	4.17813
XM_011413626.3	5017	4918	3	0.49062
XM_011413629.3	3564	3465	0	0
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	0.312582	0.160336
XM_011413636.3	1087	988	36	29.3061
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0	0
XM_011413649.3	806	707	1584	1801.97
XM_011413651.3	3224	3125	9	2.31635
XM_011413652.3	3776	3677	139.427	30.4976
XM_011413653.3	3811	3712	0.00562645	0.0012191
XM_011413654.3	3795	3696	0.567294	0.123449
XM_011413655.3	2831	2732	0	0
XM_011413656.3	5026	4927	2.61244	0.426458
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	8.31654	1.40612
XM_011413662.3	1889	1790	5	2.24662
XM_011413664.3	2379	2280	1.45862	0.514542
XM_011413665.3	2523	2424	46	15.2629
XM_011413666.3	2845	2746	15.0497	4.40797
XM_011413667.3	2122	2023	3.43906e-08	1.36728e-08
XM_011413668.3	2028	1929	0	0
XM_011413669.3	1984	1885	11.7639	5.01941
XM_011413671.3	2089	1990	1.46203	0.590903
XM_011413672.3	2083	1984	36.7741	14.9078
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	0	0
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	0	0
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	34	6.93705
XM_011413680.3	2785	2686	7	2.09606
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	0	0
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	1	1.51182
XM_011413697.3	1818	1719	28	13.1007
XM_011413700.3	4553	4454	0	0
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	405	205.902
XM_011413705.3	3383	3284	10	2.44912
XM_011413706.3	4541	4442	0	0
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	26	34.8526
XM_011413713.3	723	624	1	1.28893
XM_011413714.3	3472	3373	10	2.38449
XM_011413715.3	4558	4459	53.2308	9.60147
XM_011413717.3	3099	3000	8	2.14477
XM_011413718.3	4729	4630	0	0
XM_011413719.3	4696	4597	0	0
XM_011413720.3	4665	4566	0	0
XM_011413721.3	4774	4675	15.6271	2.6885
XM_011413722.3	4780	4681	0	0
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	0	0
XM_011413727.3	4190	4091	0	0
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	1	0.56244
XM_011413731.3	1523	1424	7	3.95367
XM_011413732.3	4278	4179	447.971	86.2164
XM_011413733.3	2435	2336	84.7637	29.1843
XM_011413734.3	3490	3391	13.2263	3.13706
XM_011413735.3	1477	1378	0	0
XM_011413737.3	2520	2421	45.0622	14.9703
XM_011413738.3	3181	3082	5.91096	1.54254
