target_id	length	eff_length	est_counts	tpm
NM_001305288.1	1667	1568	0	0
NM_001305289.1	2178	2079	2	1.09139
NM_001305290.1	963	864	137	179.892
NM_001305291.1	722	623	0	0
NM_001305292.1	2315	2216	1	0.51196
NM_001305293.1	2561	2462	206	94.9259
NM_001305294.1	435	336	1	3.3765
NM_001305295.1	3641	3542	202	64.7006
NM_001305296.1	1113	1014	280	313.275
NM_001305297.1	2361	2262	11	5.51703
NM_001305298.1	681	582	23.9298	46.6467
NM_001305299.1	1313	1214	6.78994	6.34532
NM_001305300.1	2361	2262	4	2.00619
NM_001305301.1	5652	5553	136.494	27.8864
NM_001305302.1	1626	1527	3	2.22889
NM_001305303.1	1254	1155	6	5.89352
NM_001305304.1	774	675	1.32133	2.22082
NM_001305305.1	3436	3337	37.2491	12.6639
NM_001305306.1	1631	1532	2	1.48107
NM_001305307.1	543	444	0	0
NM_001305308.1	1760	1661	0	0
NM_001305309.1	1685	1586	0	0
NM_001305310.1	833	734	28	43.278
NM_001305311.1	1912	1813	2.68882	1.68256
NM_001305312.1	3517	3418	74	24.5621
NM_001305313.2	1779	1680	1162.05	784.73
NM_001305314.1	524	425	914	2439.85
NM_001305315.1	1100	1001	10	11.3337
NM_001305316.1	3845	3746	3	0.908572
NM_001305317.1	1655	1556	42	30.6228
NM_001305318.1	772	673	2167	3653
NM_001305319.1	2422	2323	27	13.1862
NM_001305320.1	1257	1158	3	2.93913
NM_001305321.1	2333	2234	0	0
NM_001305322.1	1955	1856	35.7243	21.8369
NM_001305323.1	1697	1598	0	0
NM_001305324.1	4857	4758	1.07885	0.257241
NM_001305325.1	1260	1161	231.932	226.639
NM_001305326.1	2144	2045	1	0.554769
NM_001305327.1	1474	1375	2	1.65019
NM_001305328.1	1420	1321	87	74.7175
NM_001305329.1	3088	2989	9.15767	3.47588
NM_001305330.1	1983	1884	19	11.4414
NM_001305331.1	1416	1317	0	0
NM_001305332.1	2647	2548	175	77.9192
NM_001305333.1	1727	1628	1220	850.18
NM_001305334.1	1170	1071	2	2.11859
NM_001305335.1	1420	1321	281	241.329
NM_001305336.1	1301	1202	11	10.3823
NM_001305337.1	3182	3083	192	70.6534
NM_001305338.1	561	462	247	606.542
NM_001305339.1	1063	964	8	9.41496
NM_001305340.1	1914	1815	155	96.8859
NM_001305341.1	3018	2919	4	1.55465
NM_001305342.1	1568	1469	17	13.129
NM_001305343.1	381	282	731	2940.86
NM_001305344.1	1713	1614	11	7.73205
NM_001305345.1	478	379	2.9853	8.93624
NM_001305346.1	794	695	90.4166	147.594
NM_001305347.1	529	430	0	0
NM_001305348.1	5074	4975	1	0.228041
NM_001305349.1	2016	1917	3.34977	1.98243
NM_001305350.1	1904	1805	1.28446	0.807328
NM_001305351.1	1392	1293	0	0
NM_001305352.1	874	775	1327	1942.56
NM_001305353.1	1804	1705	8	5.32318
NM_001305354.1	2065	1966	8.56232	4.94099
NM_001305355.1	2154	2055	1514.82	836.288
NM_001305356.1	5728	5629	135.638	27.3374
NM_001305358.1	1594	1495	21	15.9362
NM_001305359.1	1918	1819	8.81314	5.49672
NM_001305360.1	1214	1115	0	0
NM_001305361.1	987	888	8	10.2207
NM_001305362.1	2744	2645	832	356.864
NM_001305363.1	1608	1509	246	184.949
NM_001305364.1	1404	1305	0	0
NM_001305365.1	1546	1447	33	25.8733
NM_001305367.1	523	424	251.521	672.998
NM_001305368.2	1716	1617	10.9623	7.69125
NM_001305369.2	583	484	1261	2955.8
NM_001305370.1	1788	1689	47.4238	31.8546
NM_001305371.1	1531	1432	0	0
NM_001305372.1	792	693	349	571.344
NM_001305373.1	1593	1494	99	75.1779
NM_001305375.1	527	428	27	71.5691
NM_001305376.1	674	575	311.406	614.42
NM_001305377.1	3063	2964	102.278	39.1479
NM_001305378.1	3255	3156	6.43719	2.31401
NM_001305379.1	5926	5827	10.2083	1.98752
NM_001305380.1	2571	2472	7.89838	3.62489
NM_001305381.2	1961	1862	45	27.4182
NM_001308835.1	2208	2109	7.71562	4.1505
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	86	73.9146
NM_001308844.1	1404	1305	1	0.869351
NM_001308845.1	1170	1071	0	0
NM_001308852.1	818	719	1.3268	2.09355
NM_001308854.1	2445	2346	0	0
NM_001308855.1	1515	1416	3	2.40361
NM_001308857.1	1022	923	12	14.7498
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	18	32.8313
NM_001308865.1	1958	1859	0	0
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	0	0
NM_001308872.1	2265	2166	55	28.8078
NM_001308876.1	1452	1353	141	118.23
NM_001308878.1	2290	2191	33.6461	17.422
NM_001308879.1	2688	2589	85	37.2471
NM_001308882.2	1264	1165	60	58.4293
