target_id	length	eff_length	est_counts	tpm
NM_001305288.1	1667	1568	0	0
NM_001305289.1	2178	2079	0	0
NM_001305290.1	963	864	143	202.699
NM_001305291.1	722	623	0	0
NM_001305292.1	2315	2216	0	0
NM_001305293.1	2561	2462	201	99.9858
NM_001305294.1	435	336	0	0
NM_001305295.1	3641	3542	145	50.136
NM_001305296.1	1113	1014	398	480.701
NM_001305297.1	2361	2262	13	7.03851
NM_001305298.1	681	582	8.50976	17.9071
NM_001305299.1	1313	1214	10.9259	11.0222
NM_001305300.1	2361	2262	1	0.541424
NM_001305301.1	5652	5553	124.838	27.5326
NM_001305302.1	1626	1527	3	2.40609
NM_001305303.1	1254	1155	5	5.30174
NM_001305304.1	774	675	0	0
NM_001305305.1	3436	3337	24.2367	8.89504
NM_001305306.1	1631	1532	0	0
NM_001305307.1	543	444	0	0
NM_001305308.1	1760	1661	0	0
NM_001305309.1	1685	1586	1	0.772195
NM_001305310.1	833	734	45	75.0839
NM_001305311.1	1912	1813	1.54464	1.04342
NM_001305312.1	3517	3418	34	12.1825
NM_001305313.2	1779	1680	608.711	443.744
NM_001305314.1	524	425	1294	3728.86
NM_001305315.1	1100	1001	39	47.7156
NM_001305316.1	3845	3746	2	0.653872
NM_001305317.1	1655	1556	16	12.5933
NM_001305318.1	772	673	1801	3277.4
NM_001305319.1	2422	2323	3	1.58162
NM_001305320.1	1257	1158	7	7.4032
NM_001305321.1	2333	2234	0	0
NM_001305322.1	1955	1856	53.1933	35.1002
NM_001305323.1	1697	1598	0	0
NM_001305324.1	4857	4758	0	0
NM_001305325.1	1260	1161	197.932	208.792
NM_001305326.1	2144	2045	1	0.598876
NM_001305327.1	1474	1375	1	0.890692
NM_001305328.1	1420	1321	54	50.0635
NM_001305329.1	3088	2989	0	0
NM_001305330.1	1983	1884	8	5.20043
NM_001305331.1	1416	1317	0	0
NM_001305332.1	2647	2548	142	68.2526
NM_001305333.1	1727	1628	686	516.06
NM_001305334.1	1170	1071	0	0
NM_001305335.1	1420	1321	60	55.6261
NM_001305336.1	1301	1202	3	3.05666
NM_001305337.1	3182	3083	118	46.8747
NM_001305338.1	561	462	457	1211.45
NM_001305339.1	1063	964	4	5.08175
NM_001305340.1	1914	1815	169	114.036
NM_001305341.1	3018	2919	3.74402	1.57085
NM_001305342.1	1568	1469	10	8.33697
NM_001305343.1	381	282	1109	4816.29
NM_001305344.1	1713	1614	10	7.58799
NM_001305345.1	478	379	221.573	715.992
NM_001305346.1	794	695	0	0
NM_001305347.1	529	430	0	0
NM_001305348.1	5074	4975	1	0.246171
NM_001305349.1	2016	1917	0	0
NM_001305350.1	1904	1805	2.38097	1.6155
NM_001305351.1	1392	1293	1	0.947178
NM_001305352.1	874	775	1753	2770.2
NM_001305353.1	1804	1705	1	0.7183
NM_001305354.1	2065	1966	24.1736	15.0587
NM_001305355.1	2154	2055	549.875	327.704
NM_001305356.1	5728	5629	97.8863	21.2971
NM_001305358.1	1594	1495	44	36.0447
NM_001305359.1	1918	1819	1.18781	0.799734
NM_001305360.1	1214	1115	0	0
NM_001305361.1	987	888	8	11.0333
NM_001305362.1	2744	2645	306	141.686
NM_001305363.1	1608	1509	627	508.872
NM_001305364.1	1404	1305	0	0
NM_001305365.1	1546	1447	20	16.9275
NM_001305367.1	523	424	493.923	1426.67
NM_001305368.2	1716	1617	2.56395	1.94191
NM_001305369.2	583	484	1727	4369.96
NM_001305370.1	1788	1689	16.0215	11.6173
NM_001305371.1	1531	1432	4	3.42095
NM_001305372.1	792	693	448	791.726
NM_001305373.1	1593	1494	134	109.846
NM_001305375.1	527	428	27	77.2592
NM_001305376.1	674	575	257.193	547.799
NM_001305377.1	3063	2964	58.5368	24.1869
NM_001305378.1	3255	3156	3.90376	1.51487
NM_001305379.1	5926	5827	18.574	3.90382
NM_001305380.1	2571	2472	0	0
NM_001305381.2	1961	1862	22	14.4702
NM_001308835.1	2208	2109	8.72819	5.06848
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	57	52.8848
NM_001308844.1	1404	1305	1	0.938469
NM_001308845.1	1170	1071	0	0
NM_001308852.1	818	719	1	1.70334
NM_001308854.1	2445	2346	0	0
NM_001308855.1	1515	1416	5	4.32451
NM_001308857.1	1022	923	13	17.2493
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	12	23.6277
NM_001308865.1	1958	1859	0	0
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	1	0.707511
NM_001308872.1	2265	2166	34	19.2243
NM_001308876.1	1452	1353	97	87.802
NM_001308878.1	2290	2191	17.3033	9.67204
NM_001308879.1	2688	2589	55	26.0172
NM_001308882.2	1264	1165	13	13.6662
NM_001308885.1	1854	1755	0	0
NM_001308886.1	3234	3135	205	80.0841
NM_001308888.2	637	538	322.663	734.508
NM_001308889.1	1663	1564	310	242.748
NM_001308892.1	549	450	1	2.72156
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	3.6879	2.0586
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	52	44.3485
NM_001308906.2	2136	2037	1.31305e-07	7.89441e-08
NM_001308908.1	908	809	0	0
NM_001308909.1	1836	1737	9	6.3456
NM_001308913.1	2259	2160	5757.78	3264.61
NM_001308915.1	1541	1442	2	1.69862
NM_001308918.1	965	866	0	0
NM_001308924.1	3079	2980	792	325.491
NM_001319969.1	1722	1623	13	9.80969
NM_001319970.1	1068	969	49	61.9302
NM_001367274.1	1042	943	0.000382214	0.000496393
NM_001367275.1	1033	934	4.93152	6.46643
NM_001367293.1	2261	2162	0.00619014	0.00350651
NM_001367294.1	2136	2037	226.488	136.171
NM_001367295.1	2230	2131	9.73948	5.59735
NM_001367296.1	2105	2006	127.194	77.6546
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	2	0.744047
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.153153	0.0354368
XM_011413590.3	5222	5123	23.87	5.70635
XM_011413596.3	1119	1020	2	2.40138
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	7	2.94197
XM_011413623.3	1877	1778	17	11.7097
XM_011413624.3	2409	2310	2	1.06035
XM_011413626.3	5017	4918	4	0.996097
XM_011413629.3	3564	3465	0	0
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	2	1.56212
XM_011413636.3	1087	988	21	26.0311
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0	0
XM_011413649.3	806	707	1118	1936.66
XM_011413651.3	3224	3125	18	7.05428
XM_011413652.3	3776	3677	228.263	76.0278
XM_011413653.3	3811	3712	0.019842	0.00654647
XM_011413654.3	3795	3696	1.40994	0.467197
XM_011413655.3	2831	2732	0	0
XM_011413656.3	5026	4927	4.85512	1.20684
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	9.92968	2.55642
XM_011413662.3	1889	1790	1	0.684191
XM_011413664.3	2379	2280	3.02584	1.62533
XM_011413665.3	2523	2424	39	19.7044
XM_011413666.3	2845	2746	16.7731	7.48071
XM_011413667.3	2122	2023	0	0
XM_011413668.3	2028	1929	0	0
XM_011413669.3	1984	1885	0	0
XM_011413671.3	2089	1990	0	0
XM_011413672.3	2083	1984	0	0
XM_011413673.3	2083	1984	0	0
