target_id	length	eff_length	est_counts	tpm
NM_001305288.1	1667	1568	0	0
NM_001305289.1	2178	2079	1.49837	0.636574
NM_001305290.1	963	864	255	260.681
NM_001305291.1	722	623	0	0
NM_001305292.1	2315	2216	0	0
NM_001305293.1	2561	2462	364	130.586
NM_001305294.1	435	336	0	0
NM_001305295.1	3641	3542	236	58.8501
NM_001305296.1	1113	1014	576	501.728
NM_001305297.1	2361	2262	1	0.390473
NM_001305298.1	681	582	29	44.0107
NM_001305299.1	1313	1214	2.9201	2.12453
NM_001305300.1	2361	2262	5	1.95236
NM_001305301.1	5652	5553	126.368	20.0998
NM_001305302.1	1626	1527	4	2.31369
NM_001305303.1	1254	1155	4	3.05887
NM_001305304.1	774	675	0	0
NM_001305305.1	3436	3337	33.7967	8.94544
NM_001305306.1	1631	1532	3	1.7296
NM_001305307.1	543	444	0	0
NM_001305308.1	1760	1661	1	0.531758
NM_001305309.1	1685	1586	1	0.556904
NM_001305310.1	833	734	57	68.5903
NM_001305311.1	1912	1813	4	1.9487
NM_001305312.1	3517	3418	96.1592	24.8486
NM_001305313.2	1779	1680	878.069	461.64
NM_001305314.1	524	425	1658	3445.71
NM_001305315.1	1100	1001	0	0
NM_001305316.1	3845	3746	6	1.41471
NM_001305317.1	1655	1556	38	21.5704
NM_001305318.1	772	673	2761	3623.56
NM_001305319.1	2422	2323	15	5.70329
NM_001305320.1	1257	1158	10	7.62737
NM_001305321.1	2333	2234	0	0
NM_001305322.1	1955	1856	21.6819	10.3182
NM_001305323.1	1697	1598	0	0
NM_001305324.1	4857	4758	4.1492	0.770235
NM_001305325.1	1260	1161	522.934	397.831
NM_001305326.1	2144	2045	3	1.29572
NM_001305327.1	1474	1375	0	0
NM_001305328.1	1420	1321	64	42.7918
NM_001305329.1	3088	2989	14.4339	4.26523
NM_001305330.1	1983	1884	8	3.75053
NM_001305331.1	1416	1317	1	0.670653
NM_001305332.1	2647	2548	218	75.5685
NM_001305333.1	1727	1628	1007	546.335
NM_001305334.1	1170	1071	1	0.824696
NM_001305335.1	1420	1321	166	110.991
NM_001305336.1	1301	1202	6	4.4089
NM_001305337.1	3182	3083	215	61.5954
NM_001305338.1	561	462	576	1101.19
NM_001305339.1	1063	964	20	18.3247
NM_001305340.1	1914	1815	358	174.217
NM_001305341.1	3018	2919	8.68878	2.62911
NM_001305342.1	1568	1469	14	8.41763
NM_001305343.1	381	282	1510	4729.46
NM_001305344.1	1713	1614	13	7.11416
NM_001305345.1	478	379	2.57645	6.00436
NM_001305346.1	794	695	0	0
NM_001305347.1	529	430	0	0
NM_001305348.1	5074	4975	0	0
NM_001305349.1	2016	1917	8.80791	4.05821
NM_001305350.1	1904	1805	3.80481	1.86183
NM_001305351.1	1392	1293	3	2.0493
NM_001305352.1	874	775	2376.97	2708.97
NM_001305353.1	1804	1705	7	3.62625
NM_001305354.1	2065	1966	30.625	13.7587
NM_001305355.1	2154	2055	701.155	301.36
NM_001305356.1	5728	5629	165.793	26.0146
NM_001305358.1	1594	1495	50	29.5401
NM_001305359.1	1918	1819	5.66438	2.75044
NM_001305360.1	1214	1115	0	0
NM_001305361.1	987	888	8	7.95721
NM_001305362.1	2744	2645	661	220.729
NM_001305363.1	1608	1509	2086	1220.98
NM_001305364.1	1404	1305	1	0.67682
NM_001305365.1	1546	1447	26	15.8704
NM_001305367.1	523	424	388.022	808.302
NM_001305368.2	1716	1617	12.8479	7.01788
NM_001305369.2	583	484	2272	4146.16
NM_001305370.1	1788	1689	22.5149	11.774
NM_001305371.1	1531	1432	4.21689	2.60096
NM_001305372.1	792	693	585	745.601
NM_001305373.1	1593	1494	244	144.252
NM_001305375.1	527	428	40	82.5467
NM_001305376.1	674	575	475.103	729.8
NM_001305377.1	3063	2964	106.32	31.6825
NM_001305378.1	3255	3156	3.64898	1.02122
NM_001305379.1	5926	5827	10.6445	1.61347
NM_001305380.1	2571	2472	16.1867	5.78352
NM_001305381.2	1961	1862	39.7584	18.8596
NM_001308835.1	2208	2109	10.5893	4.43481
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	120	80.2954
NM_001308844.1	1404	1305	2	1.35364
NM_001308845.1	1170	1071	1	0.824696
NM_001308852.1	818	719	0	0
NM_001308854.1	2445	2346	1.12212	0.422468
NM_001308855.1	1515	1416	4	2.49506
NM_001308857.1	1022	923	13	12.4401
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	10	14.2002
NM_001308865.1	1958	1859	2	0.950242
NM_001308866.2	1811	1712	0	0
NM_001308870.1	1830	1731	0	0
NM_001308872.1	2265	2166	51	20.7967
NM_001308876.1	1452	1353	147	95.9629
NM_001308878.1	2290	2191	11.2493	4.53487
NM_001308879.1	2688	2589	58	19.787
NM_001308882.2	1264	1165	16	12.1305
NM_001308885.1	1854	1755	0	0
NM_001308886.1	3234	3135	206	58.0381
NM_001308888.2	637	538	357.746	587.321
NM_001308889.1	1663	1564	336	189.752
NM_001308892.1	549	450	9	17.665
NM_001308896.1	1002	903	0	0
NM_001308898.1	1357	1258	0	0
NM_001308899.1	2293	2194	0	0
NM_001308902.1	785	686	0	0
NM_001308905.1	1535	1436	56	34.4443
NM_001308906.2	2136	2037	225.76	97.8904
NM_001308908.1	908	809	2	2.18356
NM_001308909.1	1836	1737	13	6.61039
NM_001308913.1	2259	2160	498.787	203.96
NM_001308915.1	1541	1442	0	0
NM_001308918.1	965	866	0	0
NM_001308924.1	3079	2980	446	132.191
NM_001319969.1	1722	1623	18	9.79575
NM_001319970.1	1068	969	81	73.832
NM_001367274.1	1042	943	0	0
NM_001367275.1	1033	934	0	0
NM_001367293.1	2261	2162	92.6964	37.8696
NM_001367294.1	2136	2037	225.686	97.858
NM_001367295.1	2230	2131	0	0
NM_001367296.1	2105	2006	103.699	45.6592
XM_011413559.3	1856	1757	0	0
XM_011413566.3	3391	3292	0	0
XM_011413583.3	1341	1242	0	0
XM_011413585.3	1269	1170	0	0
XM_011413589.3	5392	5293	0.149207	0.0248984
XM_011413590.3	5222	5123	30.2045	5.20752
XM_011413596.3	1119	1020	0	0
XM_011413597.3	2536	2437	0	0
XM_011413601.3	3080	2981	0	0
XM_011413602.3	3013	2914	11	3.33416
XM_011413623.3	1877	1778	29	14.4062
XM_011413624.3	2409	2310	7	2.67651
XM_011413626.3	5017	4918	1	0.179595
XM_011413629.3	3564	3465	0	0
XM_011413631.3	1371	1272	0	0
XM_011413632.3	1739	1640	0	0
XM_011413633.3	1667	1568	0.625164	0.352153
XM_011413636.3	1087	988	29	25.9254
XM_011413642.3	1701	1602	0	0
XM_011413646.3	1893	1794	0	0
XM_011413649.3	806	707	1627	2032.6
XM_011413651.3	3224	3125	9	2.54376
XM_011413652.3	3776	3677	43.7929	10.5195
XM_011413653.3	3811	3712	0.00228233	0.000543068
XM_011413654.3	3795	3696	0.204786	0.0489386
XM_011413655.3	2831	2732	5.31376	1.71793
XM_011413656.3	5026	4927	2.06656	0.370466
XM_011413657.3	4988	4889	0	0
XM_011413658.3	4994	4895	0	0
XM_011413659.3	4990	4891	0	0
XM_011413660.3	4856	4757	2.14845	0.39891
XM_011413662.3	1889	1790	5	2.46718
XM_011413664.3	2379	2280	3.68147	1.42617
XM_011413665.3	2523	2424	39	14.2107
XM_011413666.3	2845	2746	11.4382	3.67909
XM_011413667.3	2122	2023	2.72957e-08	1.19174e-08
XM_011413668.3	2028	1929	0	0
XM_011413669.3	1984	1885	0	0
XM_011413671.3	2089	1990	0.744314	0.330359
XM_011413672.3	2083	1984	17.2557	7.682
XM_011413673.3	2083	1984	0	0
XM_011413674.3	2009	1910	1.00138e-08	4.63072e-09
XM_011413675.3	1464	1365	0	0
XM_011413676.3	4562	4463	17.1324	3.39059
XM_011413677.3	5397	5298	0	0
XM_011413678.3	4041	3942	6.86756	1.53876
XM_011413680.3	2785	2686	1	0.328835
XM_011413681.3	1518	1419	0	0
XM_011413682.3	1820	1721	14	7.18505
XM_011413683.3	2233	2134	0	0
XM_011413684.3	772	673	0	0
XM_011413685.3	631	532	0	0
XM_011413697.3	1818	1719	20	10.2763
XM_011413700.3	4553	4454	3.99167	0.791567
XM_011413701.3	1168	1069	0	0
XM_011413703.3	1681	1582	368	205.459
XM_011413705.3	3383	3284	27	7.2618
XM_011413706.3	4541	4442	66.1989	13.163
XM_011413707.3	3483	3384	0	0
XM_011413712.3	699	600	85	125.127
XM_011413713.3	723	624	2	2.83093
XM_011413714.3	3472	3373	10	2.61859
XM_011413715.3	4558	4459	1.24142	0.245903
XM_011413717.3	3099	3000	6	1.7665
XM_011413718.3	4729	4630	0	0
XM_011413719.3	4696	4597	0	0
XM_011413720.3	4665	4566	0	0
XM_011413721.3	4774	4675	0	0
XM_011413722.3	4780	4681	17.7916	3.35707
XM_011413725.3	4434	4335	0	0
XM_011413726.3	4183	4084	6.08965	1.31701
XM_011413727.3	4190	4091	3.03421	0.655088
XM_011413728.3	4138	4039	0	0
XM_011413730.3	1529	1430	0	0
XM_011413731.3	1523	1424	8	4.96208
XM_011413732.3	4278	4179	537	113.497
XM_011413733.3	2435	2336	115.11	43.5235
XM_011413734.3	3490	3391	20.3362	5.29694
XM_011413735.3	1477	1378	3.68001	2.35876
XM_011413737.3	2520	2421	30.7494	11.2182
XM_011413738.3	3181	3082	4.89241	1.40208
