target_id	length	eff_length	est_counts	tpm
NM_001305288.1	1667	1568	0	0
NM_001305289.1	2178	2079	4.04104	1.55082
NM_001305290.1	963	864	170	156.984
NM_001305291.1	722	623	0	0
NM_001305292.1	2315	2216	6	2.16024
NM_001305293.1	2561	2462	337	109.21
NM_001305294.1	435	336	1	2.37455
NM_001305295.1	3641	3542	244	54.962
NM_001305296.1	1113	1014	593	466.593
NM_001305297.1	2361	2262	7	2.46903
NM_001305298.1	681	582	19.9256	27.3155
NM_001305299.1	1313	1214	0	0
NM_001305300.1	2361	2262	7	2.46903
NM_001305301.1	5652	5553	110	15.8047
NM_001305302.1	1626	1527	3	1.56749
NM_001305303.1	1254	1155	14	9.67091
NM_001305304.1	774	675	0	0
NM_001305305.1	3436	3337	26.9917	6.45351
NM_001305306.1	1631	1532	0	0
NM_001305307.1	543	444	0	0
NM_001305308.1	1760	1661	0	0
NM_001305309.1	1685	1586	2	1.00612
NM_001305310.1	833	734	94	102.177
NM_001305311.1	1912	1813	2.64246	1.16287
NM_001305312.1	3517	3418	152.443	35.5842
NM_001305313.2	1779	1680	1342.14	637.396
NM_001305314.1	524	425	1592	2988.65
NM_001305315.1	1100	1001	33	26.3028
NM_001305316.1	3845	3746	7	1.49091
NM_001305317.1	1655	1556	29	14.87
NM_001305318.1	772	673	3937	4667.37
NM_001305319.1	2422	2323	13	4.46494
NM_001305320.1	1257	1158	9	6.20091
NM_001305321.1	2333	2234	0	0
NM_001305322.1	1955	1856	96.5219	41.4925
NM_001305323.1	1697	1598	0	0
NM_001305324.1	4857	4758	3.36996	0.565096
NM_001305325.1	1260	1161	441.812	303.617
NM_001305326.1	2144	2045	0	0
NM_001305327.1	1474	1375	0	0
NM_001305328.1	1420	1321	92	55.5657
NM_001305329.1	3088	2989	15.3325	4.09269
NM_001305330.1	1983	1884	21	8.89324
NM_001305331.1	1416	1317	0	0
NM_001305332.1	2647	2548	219.56	68.7505
NM_001305333.1	1727	1628	510	249.941
NM_001305334.1	1170	1071	0	0
NM_001305335.1	1420	1321	446	269.373
NM_001305336.1	1301	1202	32	21.2406
NM_001305337.1	3182	3083	244	63.1448
NM_001305338.1	561	462	1071	1849.56
NM_001305339.1	1063	964	44.4478	36.787
NM_001305340.1	1914	1815	234	102.863
NM_001305341.1	3018	2919	7.29873	1.99496
NM_001305342.1	1568	1469	10	5.43125
NM_001305343.1	381	282	1505	4258.03
NM_001305344.1	1713	1614	13	6.4263
NM_001305345.1	478	379	6.28731	13.2357
NM_001305346.1	794	695	188.394	216.274
NM_001305347.1	529	430	0	0
NM_001305348.1	5074	4975	0	0
NM_001305349.1	2016	1917	9.6472	4.01514
NM_001305350.1	1904	1805	6.31457	2.79118
NM_001305351.1	1392	1293	7	4.31938
NM_001305352.1	874	775	2538	2612.83
NM_001305353.1	1804	1705	0	0
NM_001305354.1	2065	1966	112.45	45.635
NM_001305355.1	2154	2055	270.706	105.101
NM_001305356.1	5728	5629	177.802	25.2015
NM_001305358.1	1594	1495	41	21.8808
NM_001305359.1	1918	1819	5.83975	2.56143
NM_001305360.1	1214	1115	0	0
NM_001305361.1	987	888	11	9.88328
NM_001305362.1	2744	2645	280	84.4605
NM_001305363.1	1608	1509	1429	755.552
NM_001305364.1	1404	1305	1	0.61138
NM_001305365.1	1546	1447	43	23.7094
NM_001305367.1	523	424	583.183	1097.39
NM_001305368.2	1716	1617	4.46793	2.20454
NM_001305369.2	583	484	1919	3163.38
NM_001305370.1	1788	1689	30.827	14.5621
NM_001305371.1	1531	1432	3	1.67147
NM_001305372.1	792	693	466	536.505
NM_001305373.1	1593	1494	140	74.7651
NM_001305375.1	527	428	51	95.071
NM_001305376.1	674	575	552.07	766.033
NM_001305377.1	3063	2964	62.2557	16.758
NM_001305378.1	3255	3156	2.63678	0.66659
NM_001305379.1	5926	5827	15.584	2.13381
NM_001305380.1	2571	2472	34.7667	11.2211
NM_001305381.2	1961	1862	83	35.5648
NM_001308835.1	2208	2109	1.5024	0.568369
NM_001308838.2	1156	1057	0	0
NM_001308841.1	1419	1320	409	247.213
NM_001308844.1	1404	1305	7	4.27966
NM_001308845.1	1170	1071	0	0
NM_001308852.1	818	719	0	0
NM_001308854.1	2445	2346	7.64199	2.59896
NM_001308855.1	1515	1416	9	5.07108
NM_001308857.1	1022	923	28	24.2035
NM_001308859.1	1131	1032	0	0
NM_001308861.1	721	622	31	39.7642
NM_001308865.1	1958	1859	0	0
NM_001308866.2	1811	1712	1	0.466034
NM_001308870.1	1830	1731	0	0
NM_001308872.1	2265	2166	61	22.4695
NM_001308876.1	1452	1353	258	152.14
NM_001308878.1	2290	2191	36.14	13.1604
